Scene,Scene ID,H_00,H_01,H_02,H_10,H_11,H_12,H_20,H_21,H_22
subway2,DSC_1260.NEF,0.9072877737728768,0.0007913946910291254,213.0215140269585,-0.002442809021031981,0.9153999247705008,79.11017181756877,-2.8239079930473198e-06,2.785472996067352e-06,1.0
subway2,DSC_1261.NEF,0.9086632965997782,0.002987945907432407,210.0948828756185,-0.002744235105018237,0.916620198868554,78.46614050610201,-3.046706808673016e-06,3.4357541310906524e-06,1.0
subway2,DSC_1262.NEF,0.9117447797802885,0.00419960617098025,208.5567070591504,-0.0012121850203386188,0.9204544298315223,75.05089867790332,-1.947705049230866e-06,4.766603279004383e-06,1.0
subway2,DSC_1263.NEF,0.9082537449088068,0.0029950631701152973,210.5418450903931,-0.0026456874180491915,0.915168250962118,77.42558686977902,-3.2814605602749375e-06,2.6448632463511885e-06,1.0
subway2,DSC_1274.NEF,0.9089183572840935,0.0032066040031916735,209.8262279813871,-0.0028295776143067806,0.9143655787893991,77.52369655196989,-2.8678668134573176e-06,2.3986068920165898e-06,1.0
subway2,DSC_1275.NEF,0.9079674556835207,0.003186716912294917,209.55822713212714,-0.004030687117883991,0.9154024981792899,80.12821471455713,-3.36810773669028e-06,3.222002034125081e-06,1.0
subway2,DSC_1276.NEF,0.9074836293595521,0.0024101228055406587,210.09106074699812,-0.0038462502602662325,0.9141021889530098,80.0817573093817,-3.369304927572497e-06,2.625586397226142e-06,1.0
subway2,DSC_1277.NEF,0.908280086783342,0.002964250303504378,209.25151066563762,-0.0033314879518452157,0.9158090435613507,79.39152034112898,-3.117057471640427e-06,3.2157081837883294e-06,1.0
subway2,DSC_1278.NEF,0.9093487123979723,0.0034713264315043664,206.05911375820335,-0.003374509564442357,0.9165884910985116,79.88871148975959,-2.899293632180882e-06,3.5673940836002073e-06,1.0
subway2,DSC_1279.NEF,0.910312380658565,0.00412179936504484,205.43589598753206,-0.0029907538152390122,0.917455357099637,80.4024002449597,-2.4456540692623425e-06,3.7271843000131852e-06,1.0
subway2,DSC_1280.NEF,0.9086063061126126,0.004220000104274777,209.51497490883213,-0.003759016574505155,0.9182235744054711,75.11268417180479,-3.4579567154326792e-06,4.624438563680047e-06,1.0
subway2,DSC_1281.NEF,0.9127782159068665,0.005922048211090164,205.39597285876988,-0.0022719604121752765,0.9214677827368771,77.0362283183805,-1.7670671866755566e-06,5.270066916218784e-06,1.0
subway2,DSC_1282.NEF,0.909601144012953,0.0036739702301363526,210.4128235417431,-0.002639341850848659,0.9180382643761412,80.37044534330214,-2.6279147184294136e-06,4.025656750702606e-06,1.0
subway2,DSC_1283.NEF,0.9077606499849857,0.0025528056360516016,212.61234573314033,-0.003983861705065518,0.9151202083773153,81.00481423445505,-3.5597394751593533e-06,3.2123230783264073e-06,1.0
subway2,DSC_1284.NEF,0.9094361711392721,0.003688707836081343,210.03904881211687,-0.002821296523435764,0.9174909498397428,80.17218473031919,-2.926748164736748e-06,3.941879464691364e-06,1.0
subway2,DSC_1285.NEF,0.9021677754524088,0.00020044368062829406,217.33256260238454,-0.0031654742522212475,0.9110699497134344,81.04702957507716,-4.909410329704423e-06,8.789683319961346e-07,1.0
subway2,DSC_1286.NEF,0.9086916248573187,0.0030820010576215126,210.36100679567932,-0.0027453274636205973,0.9163692466487748,80.4066165681049,-2.9687718311987176e-06,3.4722589825832574e-06,1.0
subway2,DSC_1287.NEF,0.9087480030737433,0.0030405213198764665,210.42890205706692,-0.002718334623461667,0.9169695560255332,80.71802132915248,-2.9652042703730816e-06,3.6195809201654165e-06,1.0
subway2,DSC_1288.NEF,0.909516155276278,0.003454352481540903,210.87235296872888,-0.0025971185406681347,0.9177903870262547,79.78702476059689,-2.7640717086799136e-06,3.976833379850196e-06,1.0
subway2,DSC_1289.NEF,0.9079803460406857,0.0029599346030656057,210.56334273235905,-0.002762168303035597,0.9144854996658055,81.700827492586,-3.1216609091017957e-06,2.4132081957751764e-06,1.0
subway2,DSC_1290.NEF,0.9100649750850175,0.0042234814642980135,208.87433830814464,-0.003293441081159362,0.9176372011699969,81.05713324694808,-2.846018058665257e-06,4.2152631836075844e-06,1.0
subway2,DSC_1291.NEF,0.9096063481496369,0.003655102781956716,210.127655389423,-0.0030749149511964512,0.9177070859619905,80.90370269506099,-2.7248116672738697e-06,4.074540702156665e-06,1.0
subway2,DSC_1292.NEF,0.9114328576521794,0.004633415776868864,208.34733778278076,-0.002691071941724791,0.9193169040310837,80.2627219653962,-2.293801344359282e-06,4.724340839890489e-06,1.0
subway2,DSC_1293.NEF,0.9098333060002435,0.0036092825947916032,209.6017223849153,-0.002884660663207317,0.9170325000074148,80.75298856837664,-2.693218809606421e-06,3.753798665586798e-06,1.0
subway2,DSC_1294.NEF,0.9085620176918016,0.003391503218729117,210.24590213715373,-0.0031861293112000802,0.9159620176186684,81.32803167286491,-3.1353970843719657e-06,3.2259048225572094e-06,1.0
subway2,DSC_1295.NEF,0.9092622111847376,0.003438996325290596,209.7793255681578,-0.002995037768079202,0.9160188354990357,81.19556306725153,-2.8412965958995653e-06,3.1660107097345064e-06,1.0
subway2,DSC_1296.NEF,0.9111869886088115,0.005007857729274796,207.10056344263273,-0.003455293045900234,0.919192485792315,81.13664178290833,-2.7395436271137173e-06,4.865843117541308e-06,1.0
subway2,DSC_1297.NEF,0.9091559518154733,0.0031133024505149024,210.78415220100308,-0.002631769887960752,0.9170428441366838,79.98495049123466,-2.689486169313501e-06,3.60779677327509e-06,1.0
subway2,DSC_1298.NEF,0.9090151618406426,0.0031006954691397276,211.7361074268382,-0.002836448726702777,0.9169046050398565,79.43913787656219,-2.8604013587219357e-06,3.646065729815269e-06,1.0
subway2,DSC_1303.NEF,0.9087693438470499,0.004076293218663029,212.06536387400112,-0.004044235290102438,0.9159239130103142,82.48296261347677,-3.0664146958190724e-06,3.4034086978094175e-06,1.0
subway2,DSC_1304.NEF,0.9077161376737107,0.0030639299541853613,212.90679329048996,-0.003792140182250619,0.9153068476383897,80.65455259822355,-3.2595759456793513e-06,3.1227313550336718e-06,1.0
subway2,DSC_1305.NEF,0.9089833124205655,0.00357377930337698,212.13049257066066,-0.003241671071660771,0.9169395083878134,78.72478216400593,-2.9834587631840674e-06,3.76434258961397e-06,1.0
subway2,DSC_1306.NEF,0.9089954476287497,0.00432155187555113,209.9569398421165,-0.003845489695381518,0.9170878768621723,82.15735909042945,-2.9180867661789223e-06,3.7505179560147484e-06,1.0
subway2,DSC_1307.NEF,0.9085009345985491,0.003904976670698553,210.8586978528833,-0.0033269321395713917,0.916039822952187,80.15969750993969,-2.9153049891617423e-06,3.0624996629974132e-06,1.0
subway2,DSC_1308.NEF,0.9084361311898507,0.004306841669189377,207.56787649918576,-0.004175987779159285,0.9158777811766687,82.3432071985901,-3.1609215217597853e-06,3.174155174714779e-06,1.0
subway2,DSC_1310.NEF,0.9084050511083218,0.003528543984566941,211.335347908483,-0.0037031820863196183,0.9163477329268103,80.86744388056012,-3.162185543844883e-06,3.5548093077000776e-06,1.0
subway2,DSC_1311.NEF,0.9140293791893394,0.0060018940175848145,208.02113786818694,-0.0014794374660279384,0.923020784741526,77.55220164125573,-1.3515520677560847e-06,5.925359596806971e-06,1.0
subway2,DSC_1313.NEF,0.9086992279676259,0.003462963308601783,214.43319271146373,-0.00308560858788661,0.9167803772711013,78.3190659046787,-2.9748394155688494e-06,3.538474984080967e-06,1.0
subway2,DSC_1314.NEF,0.9053725804837619,0.0023364902946521114,214.19245409377055,-0.004232636110665521,0.913448843193205,82.92078402016634,-3.942517702024423e-06,2.163772618873994e-06,1.0
subway2,DSC_1315.NEF,0.9068875130813906,0.002811827194492976,215.14214700912407,-0.0038717529787051803,0.9149940197489193,80.23884545952238,-3.4926801807283295e-06,2.946215242387672e-06,1.0
subway2,DSC_1316.NEF,0.908469775764805,0.0036329920710243117,212.52285198431306,-0.004017024837782281,0.9159695280267929,81.10529944990908,-3.119335855524188e-06,3.466332265290307e-06,1.0
subway2,DSC_1317.NEF,0.9015917934012178,0.0006143291741336241,218.73430980313995,-0.0044929676703321635,0.9111944773393783,81.66215303435115,-4.99951634298444e-06,1.1560381292645548e-06,1.0
subway2,DSC_1318.NEF,0.9083540938573861,0.003765799345560091,212.54783285521722,-0.004035531370247661,0.9161870122945988,81.39494773353509,-3.14910658921887e-06,3.4954805888883755e-06,1.0
subway2,DSC_1319.NEF,0.9075312459292514,0.0031049004982692447,213.1631810072768,-0.003541086993218842,0.9145679076813698,81.0517053065437,-3.2844575077331114e-06,2.600484005658432e-06,1.0
subway2,DSC_1320.NEF,0.908916319194228,0.00383892527139041,212.15072631434975,-0.003766894727972957,0.9164573466144914,81.52741424867192,-2.806795639045176e-06,3.514476275240307e-06,1.0
subway2,DSC_1321.NEF,0.9093212729327539,0.0038414341396622175,211.81601238335577,-0.0032569626312388454,0.9173903236811131,80.2681061931645,-2.724684885309047e-06,3.770341934362149e-06,1.0
subway2,DSC_1322.NEF,0.9093508570947477,0.004274555774285883,210.76056450455948,-0.003572245975193212,0.9173457624761759,81.70952485339406,-2.81798295874126e-06,3.924510694571647e-06,1.0
subway2,DSC_1323.NEF,0.9089053819610687,0.00435869899434731,211.2945443736978,-0.0041363914096264704,0.916768516510331,82.12662798458693,-3.074227452243751e-06,3.8044369879653033e-06,1.0
subway2,DSC_1324.NEF,0.9094565880820948,0.0041342699790583035,210.26322799195992,-0.0036426035998648734,0.9171183669034402,81.82466639360305,-2.812599796479216e-06,3.803703783482843e-06,1.0
subway2,DSC_1325.NEF,0.9075189202980032,0.0032882266923729207,211.973350047707,-0.0036574488775511843,0.9160483867630113,82.03214946219437,-3.351739347760239e-06,3.314461411671097e-06,1.0
subway2,DSC_1326.NEF,0.9077920952859677,0.0028695462223771694,217.77739046635332,-0.0029674443241058343,0.9161114060218184,74.36981106148878,-3.2842442729833425e-06,3.385252741567605e-06,1.0
subway2,DSC_1327.NEF,0.9074629466008846,0.003071194075578192,212.95736482018336,-0.004069455550229794,0.9148231796059851,80.4758521651278,-3.397577629607778e-06,2.9774118268927867e-06,1.0
subway2,DSC_1328.NEF,0.9089405769859887,0.0036843032169385603,211.09889961138893,-0.0032435846019812837,0.9171122246999691,79.17797025117089,-3.0386930283705036e-06,3.813250701061276e-06,1.0
subway2,DSC_1329.NEF,0.9100055379598011,0.004292832623200933,210.6005732578331,-0.0035795730087496086,0.9175286053526682,79.42184870668049,-2.760062422919788e-06,4.1300246698928836e-06,1.0
subway2,DSC_1330.NEF,0.9075987599345593,0.0032401305807472306,214.39688992691643,-0.004063899501290115,0.9157112770240271,80.78425115861593,-3.193485674267516e-06,3.2771751560059612e-06,1.0
subway2,DSC_1331.NEF,0.910539776664599,0.004841548035337515,210.4103197477808,-0.003605191265231039,0.9175217449747102,81.1516353497401,-2.4390716817388378e-06,3.896512988483237e-06,1.0
subway2,DSC_1332.NEF,0.9111866788586749,0.005117792726364977,209.8150991897714,-0.003161613753205807,0.9189795603548054,80.42843324613567,-2.19157689057036e-06,4.493396213128435e-06,0.9999999999999999
subway2,DSC_1333.NEF,0.907779894280757,0.004321173365716655,210.60872156876576,-0.005450489340759472,0.9150798432542919,85.42249049488682,-3.5001535907666334e-06,3.2495568746031055e-06,1.0
subway2,DSC_1334.NEF,0.9088300952969576,0.004125752304142923,212.3894853704845,-0.003969966109622207,0.9168157325629148,78.94272557750939,-3.060542358154362e-06,3.7497204879491146e-06,1.0
subway2,DSC_1335.NEF,0.907010533914339,0.0034171040498719926,213.2049248493641,-0.004448813918202867,0.914689528914159,81.83368744019414,-3.6495772017647542e-06,2.847430374907386e-06,1.0
subway2,DSC_1336.NEF,0.9091211248239658,0.003544211638117803,212.45540974576875,-0.0035644156592194833,0.9164852751046408,78.99257085941795,-2.8368645444711778e-06,3.527543610070961e-06,1.0
subway2,DSC_1337.NEF,0.9110899317811971,0.0050597684300344725,210.35685701556926,-0.003655602744227803,0.9184588700758098,78.42715663126089,-2.6276759256166163e-06,4.5461700709317445e-06,1.0
subway2,DSC_1338.NEF,0.9088326577174428,0.00326667948975717,213.73259995914546,-0.0027405875679437338,0.9170590373911636,78.16020568352472,-2.5307982957254175e-06,3.6000474688050558e-06,1.0
subway2,DSC_1339.NEF,0.9096023594021153,0.004891125804093637,209.63051478021256,-0.003909810653329736,0.9178008980840272,81.92841862186472,-3.019352156119763e-06,4.152047208181943e-06,1.0
subway2,DSC_1340.NEF,0.9091377725628449,0.0044017359560061965,208.41369537516718,-0.004308583541422227,0.9169474116340459,83.88284534909513,-3.0076718561422346e-06,3.839179530045425e-06,1.0
subway2,DSC_1341.NEF,0.9067533345767521,0.003475232491460111,210.1315469114685,-0.004785037409714149,0.9143401700642059,83.86057899217559,-3.631803147921042e-06,2.660411924322078e-06,1.0
subway2,DSC_1342.NEF,0.9079758195719378,0.0038278354710011508,209.39096227624924,-0.004347570511470104,0.9159132373422747,80.65375437723391,-3.4389869989243036e-06,3.468985683209345e-06,1.0
subway2,DSC_1343.NEF,0.9087939803836794,0.005019236869017742,209.3386776495271,-0.004665237822665135,0.916784523088815,80.67104624737011,-3.16685636577154e-06,3.6929932571600757e-06,1.0
subway2,DSC_1344.NEF,0.9061131246787575,0.002550816339914447,213.67034471804874,-0.0041931943339246205,0.9130785091002145,79.1293896850332,-4.091296996310396e-06,2.2052280261900817e-06,1.0
subway2,DSC_1345.NEF,0.9065237949389121,0.002075834261767205,215.66881041275585,-0.003993316869364968,0.9137078766955639,79.3063403311404,-3.6087396058998936e-06,2.6026276435876747e-06,1.0
subway2,DSC_1346.NEF,0.9084338952355514,0.0035816242708555986,212.33819761043503,-0.0035766835952104913,0.9161110025386201,78.45498716645074,-3.27321895781764e-06,3.4762881067510174e-06,1.0
subway2,DSC_1347.NEF,0.9089616736448468,0.003592514125433265,211.88722344984913,-0.0034930015751940824,0.916794239348428,78.79396497766403,-2.77666091023958e-06,3.5893102340449446e-06,1.0
subway2,DSC_1348.NEF,0.910074656292582,0.0047974248667305075,210.6491218848623,-0.004403774746485569,0.9178496065512073,78.71561166866908,-2.7278783217594703e-06,4.161914889420983e-06,1.0
subway2,DSC_1351.NEF,0.9103439452388622,0.00585796019509636,203.84494372805722,-0.004631524597111313,0.9165640458278295,87.31137246922084,-2.578925496678561e-06,3.329481453243259e-06,1.0
theater,DSC_8414.NEF,0.9995287779056332,9.467105010596257e-05,6.957030013010632,-0.00017412954958727456,0.9999548261108515,-1.9851356883730131,-1.3291002461477932e-07,1.8345203779360436e-08,1.0
theater,DSC_8415.NEF,0.9987151153839914,0.00028609265276915947,7.986326430311698,-0.000336688907251138,0.9996675977395504,-1.7641347007284465,-2.5438909816940145e-07,7.066164677500724e-10,1.0
theater,DSC_8416.NEF,1.0004588662481992,0.0006452686350388954,5.568365948838912,-6.355171318319348e-05,1.0006153308789227,-2.764404725407703,-1.2861516452468512e-08,1.960566926607581e-07,1.0
theater,DSC_8417.NEF,0.998942568510211,0.0008587569417875705,7.708655841194845,-0.00027046755725180317,0.9999280051482361,-2.142773396545381,-2.5281327310333014e-07,1.8718094722559715e-07,0.9999999999999999
theater,DSC_8418.NEF,0.9997055488170716,0.0005703248912903573,7.161678050936507,-0.00017476916978377414,1.0002841366578097,-2.4021165392631976,-1.1322327950029092e-07,1.924723330962983e-07,1.0
theater,DSC_8419.NEF,0.9993746008913306,0.00045346228874590367,7.622100935729138,-0.00027113720221523096,1.0000788370617972,-2.2387893520675632,-1.7189320753607535e-07,1.4214018284751104e-07,1.0
theater,DSC_8420.NEF,0.9991910825293318,0.0008307874203077581,7.504901990312832,-0.00027492847682042594,0.9998943860344253,-2.068132315847818,-2.1810592114307333e-07,2.2355206258117096e-07,1.0
theater,DSC_8421.NEF,0.9999728011169396,0.0002137931391222445,7.016424460398411,-0.0001449590228882103,1.0003361820011674,-2.1805380470089726,-3.6774598617625834e-08,8.742905675337421e-08,1.0
theater,DSC_8422.NEF,0.9981793549057059,-0.0005172262406616103,9.344366320312202,-0.00040245116473427235,0.9987402185816757,-1.3893819108751,-3.1848296265174566e-07,-3.3945785866995193e-07,1.0
theater,DSC_8423.NEF,1.0042780708507337,0.0011182105989258682,0.48246749561111174,0.00029498889212560005,1.0033073222600501,-4.157268831732417,5.827937424666867e-07,5.495030499986528e-07,0.9999999999999999
theater,DSC_8424.NEF,0.9995463785493353,0.00033056120103682374,7.245945653192749,-0.00019618209494816108,0.9997706468439405,-1.9961946542233422,-1.293061103118063e-07,7.404436040036471e-08,0.9999999999999999
theater,DSC_8425.NEF,1.000071989789258,-0.000429297220253874,7.036597606938714,-0.00020650509805584337,0.9998800959257554,-1.8780343044596326,-7.586780087147421e-09,-1.4382611026980473e-07,1.0
theater,DSC_8426.NEF,0.9997687933279049,-0.00015560496132008218,7.368627448330296,-0.00017224871369788414,0.9999724639703732,-2.077716527758207,-6.271100510307618e-08,-2.047937272683023e-08,1.0
theater,DSC_8427.NEF,1.0002488369348326,0.0007861581054777288,6.068208893339763,-0.00015492348648232917,1.0008598678935507,-2.7504682881592926,-3.209742170102468e-08,2.787667849244337e-07,1.0
theater,DSC_8437.NEF,0.9895958312709446,0.004109508889933874,10.856922706757928,-0.0011890702055245741,0.9947903985795109,5.08085812531201,-1.1897229045161631e-06,6.788788028414369e-07,1.0
theater,DSC_8438.NEF,0.9829437990291681,-0.005380941502216377,24.42402028643043,-0.0011592782866880942,0.9853949090145561,9.453480596127324,-1.9459331931245735e-06,-2.4755281271865246e-06,1.0
theater,DSC_8439.NEF,0.9295976323068947,-0.2276842746723285,192.17413808539564,-0.007159530108060876,0.8208216773383178,101.94774027706008,-3.949017298618136e-06,-6.319012659258195e-05,1.0
theater,DSC_8440.NEF,0.7510860697995273,-0.014859785611931929,349.42851123306485,-0.025035735724852425,0.8351352298506156,102.7053366529271,-3.880666864202194e-05,-9.327970081250735e-06,1.0
theater,DSC_8441.NEF,0.9335663317508489,-0.3807509997893417,251.24938464094953,-0.004003840558450986,0.7297338953915166,146.19742299913835,1.2820753514857588e-06,-0.00010531518187711662,1.0
theater,DSC_8442.NEF,1.0318021631027363,-0.37101564460607034,117.44357898236694,0.00816023640448091,0.8974774849105245,30.16034367232172,1.5889542867498797e-05,-9.293531908752404e-05,1.0
theater,DSC_8443.NEF,1.0279329292289865,-0.32493903538556407,98.89231010608424,0.007259287889581035,0.897111640607664,34.88101883991499,1.4080056670041182e-05,-8.415350487993044e-05,1.0
theater,DSC_8444.NEF,0.9984126154318467,0.001201479753895177,-2.1805565803805815,0.0003701510388092244,0.9982146540776123,1.6559331454938118,8.429324647075822e-08,2.507438084357043e-08,0.9999999999999999
theater,DSC_8445.NEF,0.9998036808025259,0.000635928598825351,-6.1907557969173554,-0.0005101227329874118,0.9996688657533379,2.193125509365325,3.0613998881556784e-08,-5.58403044494994e-08,1.0
theater,DSC_8446.NEF,1.0002754362716502,0.0005665820302324976,-6.436066043808476,-0.00045645848047855844,1.0001892575739415,2.0791924858636075,1.1658145186623584e-07,-2.059300809863777e-09,1.0
theater,DSC_8447.NEF,1.0024641107050065,0.0011389925927274554,-9.67323481437529,-0.0002096600849381319,1.0015194091929362,1.0128096518389194,4.386639368680405e-07,2.400414821303824e-07,1.0
theater,DSC_8448.NEF,1.0006783074382544,0.0008329639359147123,-7.149717869609482,-0.0003622826099770497,0.9998158847585654,1.9903598484588068,1.9079038619877616e-07,-8.100095480717779e-08,1.0
theater,DSC_8449.NEF,1.0001217469281776,0.0016131217090914068,-7.6776978412454255,-0.0006309744105065927,0.9998194083587978,2.860595708892076,1.3483899693694073e-08,1.2486887801578095e-07,1.0
theater,DSC_8450.NEF,1.0001708450235078,-0.0008330677603857058,-5.43456928400153,-0.0005414697592659669,0.9994976926645645,2.2884359276775417,1.2712127334592355e-07,-4.451657736684138e-07,1.0
theater,DSC_8451.NEF,1.0006324355715177,-0.00034423253939995936,-6.835640443232562,-0.0005160670030170475,0.9997768832724443,2.0192526482811957,1.5815900840372365e-07,-3.5780759455601075e-07,1.0
theater,DSC_8452.NEF,1.0003575170976913,-7.961855343016672e-06,-6.3525654772106215,-0.0005143409801136023,0.9997912104285562,1.9103709679266647,1.1262055901080313e-07,-2.5956875747364656e-07,1.0
theater,DSC_8453.NEF,0.9985230291312464,0.0017714514988581185,-4.441440420970606,-0.0007130394798406202,0.9998624498023365,1.7685054815464314,-2.3384144168017312e-07,2.3488363482162796e-07,1.0
theater,DSC_8477.NEF,1.003144191400811,0.0025907829984823877,-12.184281800378045,-7.800032497183658e-05,1.0030020919856582,-1.2822941533471808,2.4557526144927826e-07,5.134180377528502e-07,0.9999999999999999
theater,DSC_8478.NEF,1.001968050481271,-0.0015189573154100256,-8.241644543846874,-0.000260412925417741,1.000113817112211,0.3273317053088039,2.247589813350709e-07,-7.403442065716167e-07,1.0
theater,DSC_8479.NEF,1.0023265609494059,0.0010450551109510992,-9.808605959393107,-0.00022579028328069227,1.0017387906713184,-0.2960008393971436,1.8922875029722844e-07,1.1831024596310037e-07,1.0
theater,DSC_8480.NEF,1.0026244610747406,-0.0001465023125898641,-9.833206275823274,-0.0003037733556820384,1.0012371931918134,0.15220723620602247,2.8140893527194785e-07,-2.7949621800106787e-07,1.0
theater,DSC_8481.NEF,1.0011613838459301,0.0009539046774705805,-8.032677507966573,-0.00034183678572827247,1.0010096049884851,-0.04436395034498038,-1.7848141299828627e-08,1.0804124577908098e-07,1.0
theater,DSC_8482.NEF,1.0030762192032912,-1.7608999593735233e-05,-10.528067723504911,-0.00017731966026133592,1.001539910264202,-0.35686406166411166,3.5344478635542357e-07,-2.55359904297122e-07,1.0
theater,DSC_8483.NEF,1.001059748517401,0.0018734207714100415,-8.36330042168279,-0.0006205663298110216,1.0019098132262874,0.38712706518393053,-4.0851591509564505e-08,4.0940799577022674e-07,1.0
theater,DSC_8484.NEF,1.0016462237722974,-0.001736192622456317,-7.8108895884063445,-0.00038622392572872116,0.9997142225253424,0.7767736956934327,1.7783312159124582e-07,-7.805234037891782e-07,1.0
theater,DSC_8485.NEF,0.999275786944527,3.705741521555816e-05,-5.227898664430199,-0.0005040425317870052,0.9991240353065528,0.7934497540365739,-2.862765726355739e-07,-1.649211165427843e-07,1.0
theater,DSC_8522.NEF,1.0003754277466896,0.0004337367752439084,-9.123907267853777,-0.00041315356374493776,0.9998838782266365,3.5760808950261818,1.6966794140301315e-07,-9.596966879333687e-08,1.0
theater,DSC_8523.NEF,1.0010079717036748,-0.0007638013174322777,-9.126623028495516,-0.00012285078534138088,0.999489340761788,3.309147250637302,3.261370944785153e-07,-4.27159960999944e-07,1.0
theater,DSC_8524.NEF,1.0016020720026269,0.0010658935534836565,-11.720698912258754,-0.00014668975467370266,1.0004820361518367,3.071806896042542,3.1737308356976365e-07,4.606071341915467e-08,1.0
theater,DSC_8551.NEF,1.0008192388539345,0.002170352525993755,-10.256471251297734,-5.4884519253899296e-05,1.0014468017268894,2.16107198234021,1.6944185356485614e-07,6.555700649924479e-07,1.0
theater,DSC_8552.NEF,1.000608045855295,-0.00016671948785353428,-9.463872328190085,-0.0002052049868927889,0.99946356556101,3.965061988308849,2.1170303751473975e-07,-2.406404701538856e-07,1.0
theater,DSC_8553.NEF,0.9991574528603523,3.5399108131892284e-06,-6.83948693911694,-0.0004120215851713643,0.9993395292462536,3.7994709727313545,-2.3686302166135618e-08,-3.991937027043051e-08,0.9999999999999999
theater,DSC_8554.NEF,1.000151097062939,3.7922566128499915e-05,-8.649173099757268,-0.0002656421647682165,0.9996826730688264,3.1686987057427336,1.4529759231297726e-07,-1.7758756344861387e-07,1.0
theater,DSC_8555.NEF,1.0017259236391955,0.0006743288901490111,-11.780166294382232,3.0292374014681805e-05,1.000409383120426,2.520750781413753,3.3337919534050537e-07,-1.2616562125673311e-08,1.0
theater,DSC_8556.NEF,1.0007142136946647,0.00010787491011277077,-9.451269458647262,-0.00011394872443147275,0.9996125842819455,3.56310424235991,2.4113927987403226e-07,-1.6815881101194435e-07,1.0
theater,DSC_8557.NEF,0.9990792975487535,0.0021188926894389077,-8.560622407281638,-0.00035541427640704636,0.9996354323951897,3.740286284210481,-1.1558392857163513e-07,3.784839614271009e-07,1.0
theater,DSC_8558.NEF,1.0009062956030759,-0.0008009522484086968,-8.799908700691544,-7.062168578313444e-05,0.9995780856862555,3.1511883348535847,3.212105267925928e-07,-3.684195051135883e-07,1.0
theater,DSC_8559.NEF,0.9994558925905374,0.0014462000758424251,-8.871619636080148,-0.00019631008098876357,0.9993699584401137,3.2213418527184463,-4.1090229812397376e-08,1.7171035156921077e-07,1.0
theater,DSC_8560.NEF,1.0005148787819715,0.00012975783832591198,-9.116571192363013,-8.062162374025638e-05,0.9999642281097835,2.956158559009922,1.9347843079368976e-07,-1.0014300743459749e-07,1.0
theater,DSC_8561.NEF,0.9973551469936166,-0.0010072541761506825,-2.9805954330951723,-0.0011340477785029056,0.9971200037643719,7.670621647234647,-1.9606618949485436e-07,-4.4003422379572924e-07,0.9999999999999999
theater,DSC_8562.NEF,1.0010319102142837,-0.0005640520864423547,-9.297927713078344,-9.538228226676426e-05,0.9996934777855084,3.274221051020125,3.253863041470139e-07,-3.199786372916574e-07,1.0
theater,DSC_8563.NEF,1.001408369624201,0.0002962571288539091,-10.30368181957809,-0.00010532729691251965,1.000613926191012,3.0771205752726116,3.3821158234425783e-07,4.431959314321089e-08,1.0
theater,DSC_8564.NEF,1.0000229690003757,0.0010229115717234716,-8.79143288010249,-0.00010693339246863734,1.000190948208392,3.298540190805631,9.225206364722938e-08,2.0134555730153898e-07,1.0
theater,DSC_8565.NEF,0.9998067114637353,-0.00033913385113840366,-8.369756234208236,-0.00020721369121769203,0.9991795637003882,3.5166091900740546,6.86807387355196e-08,-1.8243429673697798e-07,1.0
theater,DSC_8566.NEF,1.001265706857716,-0.0009909719608891007,-9.534897184843784,2.3037285347244283e-05,0.9993648903138869,3.1205031644473995,3.702996195008646e-07,-5.051764017105336e-07,1.0
theater,DSC_8567.NEF,0.9997271598068516,0.0004889950376937974,-8.56643810473145,-0.0004872596842367412,0.9990336733526869,4.891130286645772,5.010181947600973e-08,-7.552348845080321e-08,1.0
theater,DSC_8568.NEF,1.000516435402625,0.0011254610038566673,-9.556852409012409,-0.0001789334960516454,1.0004877984009783,3.164951880290638,1.4863707883220196e-07,2.9941057986854874e-07,1.0
theater,DSC_8569.NEF,1.0011385422652441,0.0002956197685818977,-9.32705092530545,-0.0001442179640035035,1.0005562955517389,2.9701645220781865,3.1526653008617655e-07,7.490407682551456e-08,1.0
theater,DSC_8570.NEF,1.0005703073741432,0.0001806460491740444,-9.476907639167246,-0.0001574395315985951,0.999656534199403,3.2953712925462932,2.0476356268178348e-07,-1.8623402374630175e-07,1.0
theater,DSC_8571.NEF,1.0003294311572721,0.00018885430967361498,-8.822677211535005,-0.00018576137685619152,0.9998883553439517,3.4375277588135402,1.7054723590782085e-07,-4.4374071964714765e-08,1.0
theater,DSC_8604.NEF,1.000241331277629,-0.00033959668051832497,-8.330658984634004,-0.0001685123293077003,0.999557916588771,2.1134271103394155,1.7130323190083354e-07,-2.501427003144671e-07,1.0
theater,DSC_8605.NEF,1.0021678364827462,4.960822649987871e-05,-10.14403709649358,4.281857677295272e-05,1.0010814438402433,1.599455272160606,4.985347931045727e-07,1.4570645460934685e-07,1.0
theater,DSC_8606.NEF,1.0007902153004822,-0.0005859830688258836,-8.887520371412176,-2.4092271204031447e-05,0.999691406624456,1.9744288508103989,2.7773894703241107e-07,-3.1252542307667313e-07,1.0
theater,DSC_8607.NEF,1.0013912170526458,-0.0005680346402502054,-9.199738274410594,-1.4565559717858325e-05,1.0004630166249342,1.7749347727149127,3.861865353018502e-07,-1.5777486432604882e-07,1.0
